Estimate	StdError	Pval	Model	PvalFDR	Lipid	Outcome
1.7532618680275396	1.0920439522468255	0.10838677267491888	MCI_CTL ~ LPC181	0.5903044220483309	LPC(18:1)	MCI Female
0.6290117222337313	0.8487501836300904	0.4586306943998851	MCI_CTL ~ LPC182	0.7879215004611336	LPC(18:2)	MCI Female
0.5273700261358503	0.7029683274109211	0.45313152881196955	MCI_CTL ~ LPC203	0.7879215004611336	LPC(20:3)	MCI Female
0.2100009611762955	0.7554075463694258	0.7810147333096715	MCI_CTL ~ LPC204	0.96519323137807	LPC(20:4)	MCI Female
-0.14405762716292933	0.6547674604492146	0.8258607044485942	MCI_CTL ~ LPC225	0.9706390651223452	LPC(22:5)	MCI Female
-0.21248076604773294	0.6367395772197283	0.7386050379963998	MCI_CTL ~ LPC226	0.9541953478670371	LPC(22:6)	MCI Female
0.597199044280966	0.8837634140141186	0.49920231838987067	MCI_CTL ~ LPCO160	0.8059410923402732	LPC(O-16:0)	MCI Female
0.30204134313542647	0.8642498019372133	0.7267260975815736	MCI_CTL ~ LPCP160	0.9454494861740861	LPC(P-16:0)	MCI Female
-0.6931335245882234	0.3216730405594805	0.031179324130761528	MCI_CTL ~ PC280	0.3308283808789693	PC(28:0)	MCI Female
-0.8326767436239223	0.5613757234963062	0.1380003363648648	MCI_CTL ~ PC300	0.5952704430636613	PC(30:0)	MCI Female
-0.7641612218174131	0.43674540104847615	0.0801749190100358	MCI_CTL ~ PC301	0.5903044220483309	PC(30:1)	MCI Female
-1.0412750553344687	0.4539840502199441	0.021811302488109453	MCI_CTL ~ PC310	0.2657667034662881	PC(31:0)	MCI Female
-0.9521777006965989	0.4143018210648758	0.021546391871286444	MCI_CTL ~ PC311	0.2657667034662881	PC(31:1)	MCI Female
-0.12047781436364356	1.2540380912321274	0.9234634735017795	MCI_CTL ~ PC320	0.9848929059689117	PC(32:0)	MCI Female
-1.0349507218610918	0.6795103064569098	0.12773789510788935	MCI_CTL ~ PC321	0.5903044220483309	PC(32:1)	MCI Female
-0.5610138369914462	0.7111707683404546	0.4301941122972324	MCI_CTL ~ PC322	0.7879215004611336	PC(32:2)	MCI Female
-0.8268640342925417	0.5258802268499964	0.11587105184334666	MCI_CTL ~ PC330_A	0.5903044220483309	PC(33:0)_A	MCI Female
-1.7788834158570928	0.8910172191416827	0.04588348758469625	MCI_CTL ~ PC331_A	0.4240267128516757	PC(33:1)_A	MCI Female
-0.5302167361564601	0.22399309690481137	0.01792750913355196	MCI_CTL ~ PC331_B	0.25751089319249587	PC(33:1)_B	MCI Female
-0.07139514000633532	0.41387325982554246	0.8630406575049236	MCI_CTL ~ PC331_C	0.9760377021491706	PC(33:1)_C	MCI Female
-1.1148544994457632	0.7881018456418095	0.15718371361835215	MCI_CTL ~ PC332	0.603769752794963	PC(33:2)	MCI Female
-0.6174872115898147	1.3568247018577502	0.6490392652058095	MCI_CTL ~ PC341	0.88746185242427	PC(34:1)	MCI Female
-1.1253108001793524	1.5713960536094325	0.47391621082931196	MCI_CTL ~ PC342	0.7925177600279744	PC(34:2)	MCI Female
-0.7374559277131717	0.8790431133733313	0.401508407600903	MCI_CTL ~ PC343	0.7879215004611336	PC(34:3)	MCI Female
-0.8659986311145851	0.6735982813701485	0.19857197663377965	MCI_CTL ~ PC344	0.6042529773798548	PC(34:4)	MCI Female
-1.3667613431739658	0.9460130367879738	0.1485254443481961	MCI_CTL ~ PC351	0.6006924188436539	PC(35:1)	MCI Female
-1.3383480502353968	0.7676712852630619	0.0812660577406468	MCI_CTL ~ PC352	0.5903044220483309	PC(35:2)	MCI Female
-2.1117091580689737	0.9732814953701175	0.030031114640175827	MCI_CTL ~ PC353	0.3308283808789693	PC(35:3)	MCI Female
-0.4216955698896055	0.8864612648295844	0.6342833414455036	MCI_CTL ~ PC354_A	0.8839393354959548	PC(35:4)_A	MCI Female
0.4054836241464648	1.0561538944389002	0.701034218684776	MCI_CTL ~ PC361	0.9255309713261582	PC(36:1)	MCI Female
-0.19264450405729414	1.316609743835512	0.8836698774492808	MCI_CTL ~ PC362	0.9769035880136099	PC(36:2)	MCI Female
-0.3137431407841695	1.4559872435484842	0.8293893504217054	MCI_CTL ~ PC363	0.9706390651223452	PC(36:3)	MCI Female
-0.8875198848512721	0.8221191449435354	0.2803419873497277	MCI_CTL ~ PC364_A	0.6601122903234032	PC(36:4)_A	MCI Female
0.9025128728090859	1.422051936381941	0.5256532187964829	MCI_CTL ~ PC364_B	0.8191398137120943	PC(36:4)_B	MCI Female
-1.4451310146058318	0.5437355137194374	0.007865651648492959	MCI_CTL ~ PC365	0.19163587652691935	PC(36:5)	MCI Female
-1.2915125121842068	0.4922985992764974	0.008704850143060527	MCI_CTL ~ PC366	0.19440831986168508	PC(36:6)	MCI Female
-0.6334073066561411	0.5814789651038615	0.27601989184658937	MCI_CTL ~ PC372	0.6601122903234032	PC(37:2)	MCI Female
0.340819325909593	0.6190504197151288	0.581940954810672	MCI_CTL ~ PC374	0.8476096515720657	PC(37:4)	MCI Female
-2.036380596016253	0.6871331579129587	0.0030407364519974872	MCI_CTL ~ PC375	0.11045763780470794	PC(37:5)	MCI Female
-1.0645900622275288	0.640488359881268	0.09648197165545445	MCI_CTL ~ PC376	0.5903044220483309	PC(37:6)	MCI Female
0.1613484335355766	1.0949110341408366	0.8828461868178072	MCI_CTL ~ PC382	0.9769035880136099	PC(38:2)	MCI Female
0.6457947040989345	0.8394034147374371	0.44168578366766686	MCI_CTL ~ PC383	0.7879215004611336	PC(38:3)	MCI Female
1.5573793693283151	1.084948392421417	0.15116147912853328	MCI_CTL ~ PC384_A	0.6006924188436539	PC(38:4)_A	MCI Female
-1.9225216165375973	1.280444870155691	0.13323968090758098	MCI_CTL ~ PC385	0.5952704430636613	PC(38:5)	MCI Female
